gene,name,molecule,if_important
20467,GM7849_LOC1,gene,0
20468,GM7861_LOC1,gene,0
20469,DEFA20,gene,0
20470,GM15308,gene,0
20471,GM14850,gene,0
20472,GM6696,gene,0
20473,GM7849_LOC2,gene,0
20474,GM7861_LOC2,gene,0
20475,DEFA26,gene,0
20476,DEFA17,gene,0
20477,DEFA4,gene,0
20478,GM15315,gene,0
20479,DEFA-PS1,gene,0
20480,AY761184,gene,0
20481,DEFA24,gene,0
20482,DEFA6,gene,0
20483,DEFB1,gene,0
20484,DEFB50,gene,0
20485,DEFB2,gene,0
20486,DEFB10,gene,0
20487,DEFB9,gene,0
20488,DEFB11,gene,0
20489,DEFB15,gene,0
20490,DEFB35,gene,0
20491,DEFB13,gene,0
20492,C86695,gene,0
20493,CCDC70,gene,0
20494,ATP7B,gene,0
20495,ALG11,gene,0
20496,NEK5,gene,0
20497,NEK3,gene,0
20498,CKAP2,gene,0
20499,VPS36,gene,0
20500,THSD1,gene,0
20501,TPTE,gene,0
20502,SLC25A15,gene,0
20503,1810012K16RIK,gene,0
20504,MRPS31,gene,0
20505,AI316807,gene,0
20506,SLC20A2,gene,0
20507,VDAC3,gene,0
20508,DKK4,gene,0
20509,POLB,gene,0
20510,A930013F10RIK,gene,0
20511,IKBKB,gene,0
20512,PLAT,gene,0
20513,AP3M2,gene,0
20514,MYST3,gene,0
20515,ANK1,gene,0
20516,MIR486,gene,0
20517,MIR3107,gene,0
20518,NKX6-3,gene,0
20519,AGPAT6,gene,0
20520,GINS4,gene,0
20521,GOLGA7,gene,0
20522,SFRP1,gene,0
20523,ZMAT4,gene,0
20524,1810011O10RIK,gene,0
20525,IDO2,gene,0
20526,IDO1,gene,0
20527,ADAM18,gene,0
20528,ADAM3,gene,0
20529,ADAM5,gene,0
20530,ADAM32,gene,0
20531,ADAM9,gene,0
20532,TM2D2,gene,0
20533,HTRA4,gene,0
20534,PLEKHA2,gene,0
20535,TACC1,gene,0
20536,5430421F17RIK,gene,0
20537,FGFR1,gene,0
20538,LETM2,gene,0
20539,WHSC1L1,gene,0
20540,PPAPDC1B,gene,0
20541,DDHD2,gene,0
20542,BAG4,gene,0
20543,LSM1,gene,0
20544,STAR,gene,0
20545,ASH2L,gene,0
20546,KCNU1,gene,0
20547,HGSNAT,gene,0
20548,4930444A02RIK,gene,0
20549,FNTA,gene,0
20550,HOOK3,gene,0
20551,RNF170,gene,0
20552,THAP1,gene,0
20553,2310008N11RIK,gene,0
20554,ZFP703,gene,0
20555,ERLIN2,gene,0
20556,PROSC,gene,0
20557,GPR124,gene,0
20558,BRF2,gene,0
20559,RAB11FIP1,gene,0
20560,4933416M07RIK,gene,0
20561,GOT1L1,gene,0
20562,ADRB3,gene,0
20563,EIF4EBP1,gene,0
20564,GM9731,gene,0
20565,TEX24,gene,0
20566,CHRNB3,gene,0
20567,CHRNA6,gene,0
20568,POTEG,gene,0
20569,GM8096,gene,0
20570,UNC5D,gene,0
20571,4933433F19RIK,gene,0
20572,DUSP26,gene,0
20573,MIR1186,gene,0
20574,RNF122,gene,0
20575,TTI2,gene,0
20576,MAK16,gene,0
20577,FUT10,gene,0
20578,NRG1,gene,0
20579,GM8179,gene,0
20580,GM3985,gene,0
20581,WRN,gene,0
20582,PURG,gene,0
20583,HMGB1-RS17,gene,0
20584,TEX15,gene,0
20585,PPP2CB,gene,0
20586,UBXN8,gene,0
20587,GSR,gene,0
20588,GTF2E2,gene,0
20589,2700090O03RIK,gene,0
20590,RBPMS,gene,0
20591,DCTN6,gene,0
20592,MBOAT4,gene,0
20593,LEPROTL1,gene,0
20594,TMEM66,gene,0
20595,B930018H19,gene,0
20596,DUSP4,gene,0
20597,TNKS,gene,0
20598,PPP1R3B,gene,0
20599,ERI1,gene,0
20600,GM16793,gene,0
20601,MFHAS1,gene,0
20602,CLDN23,gene,0
20603,5430403N17,gene,0
20604,D8ERTD82E,gene,0
20605,LONRF1,gene,0
20606,6430573F11RIK,gene,0
20607,DLC1,gene,0
20608,A730069N07RIK,gene,0
20609,AI429214,gene,0
20610,SGCZ,gene,0
20611,MIR383,gene,0
20612,TUSC3,gene,0
20613,GM6213,gene,0
20614,MSR1,gene,0
20615,FGF20,gene,0
20616,EFHA2,gene,0
20617,ZDHHC2,gene,0
20618,CNOT7,gene,0
20619,VPS37A,gene,0
20620,MTMR7,gene,0
20621,ADAM24,gene,0
20622,ADAM25,gene,0
20623,4930529F22RIK,gene,0
20624,ADAM39,gene,0
20625,SLC7A2,gene,0
20626,PDGFRL,gene,0
20627,MTUS1,gene,0
20628,B430010I23RIK,gene,0
20629,FGL1,gene,0
20630,PCM1,gene,0
20631,ASAH1,gene,0
20632,FRG1,gene,0
20633,2810404M03RIK,gene,0
20634,TRIML1,gene,0
20635,TRIML2,gene,0
20636,ZFP42,gene,0
20637,ADAM26B,gene,0
20638,ADAM26A,gene,0
20639,GM5346,gene,0
20640,ADAM34,gene,0
20641,GM5347,gene,0
20642,FAT1,gene,0
20643,AY512931,gene,0
20644,MTNR1A,gene,0
20645,GM6329,gene,0
20646,F11,gene,0
20647,KLKB1,gene,0
20648,CYP4V3,gene,0
20649,FAM149A,gene,0
20650,TLR3,gene,0
20651,SORBS2,gene,0
20652,D330022K07RIK,gene,0
20653,PDLIM3,gene,0
20654,CCDC110,gene,0
20655,1700029J07RIK,gene,0
20656,UFSP2,gene,0
20657,ANKRD37,gene,0
20658,LRP2BP,gene,0
20659,SNX25,gene,0
20660,4933411K20RIK,gene,0
20661,SLC25A4,gene,1
20662,HELT,gene,0
20663,ACSL1,gene,0
20664,MLF1IP,gene,0
20665,CCDC111,gene,0
20666,CASP3,gene,0
20667,GM16675,gene,0
20668,IRF2,gene,0
20669,ENPP6,gene,0
20670,STOX2,gene,0
20671,D030016E14RIK,gene,0
20672,RWDD4A,gene,0
20673,ING2,gene,0
20674,CDKN2AIP,gene,0
20675,CLDN24,gene,0
20676,CLDN22,gene,0
20677,WWC2,gene,0
20678,DCTD,gene,0
20679,ODZ3,gene,0
20680,GM2516,gene,0
20681,AGA,gene,0
20682,NEIL3,gene,0
20683,VEGFC,gene,0
20684,SPCS3,gene,0
20685,ASB5,gene,0
20686,SPATA4,gene,0
20687,WDR17,gene,0
20688,GPM6A,gene,0
20689,ADAM29,gene,0
20690,GLRA3,gene,0
20691,HPGD,gene,0
20692,BC088983,gene,0
20693,FBXO8,gene,0
20694,HAND2,gene,0
20695,SCRG1,gene,0
20696,SAP30,gene,0
20697,HMGB2,gene,0
20698,GALNT7,gene,0
20699,AW046200,gene,0
20700,GALNTL6,gene,0
20701,GM15881,gene,0
20702,BC030500,gene,0
20703,AADAT,gene,0
20704,MFAP3L,gene,0
20705,2700029M09RIK,gene,0
20706,CLCN3,gene,0
20707,NEK1,gene,0
20708,SH3RF1,gene,0
20709,1700001D01RIK,gene,0
20710,CBR4,gene,0
20711,PALLD,gene,0
20712,DDX60,gene,0
20713,ANXA10,gene,0
20714,SPOCK3,gene,0
20715,GM4975,gene,0
20716,TLL1,gene,0
20717,MIR710,gene,0
20718,CPE,gene,0
20719,SC4MOL,gene,0
20720,KLHL2,gene,0
20721,TMEM192,gene,0
20722,TRIM75,gene,0
20723,TRIM60,gene,0
20724,TRIM61,gene,0
20725,GM10664,gene,0
20726,BC030870,gene,0
20727,40969,gene,0
20728,1810029B16RIK,gene,0
20729,TKTL2,gene,0
20730,NPY5R,gene,0
20731,NPY1R,gene,0
20732,NAF1,gene,0
20733,NAT1,gene,0
20734,NAT2,gene,0
20735,NAT3,gene,0
20736,PSD3,gene,0
20737,SH2D4A,gene,0
20738,CSGALNACT1,gene,0
20739,1700125H03RIK,gene,0
20740,INTS10,gene,0
20741,LPL,gene,0
20742,SLC18A1,gene,0
20743,ATP6V1B2,gene,0
20744,LZTS1,gene,0
20745,ZFP930,gene,0
20746,D130040H23RIK,gene,0
20747,GM10033,gene,0
20748,ZFP868,gene,0
20749,ZFP964,gene,0
20750,ZFP869,gene,0
20751,ZFP963,gene,0
20752,ZFP866,gene,0
20753,ATP13A1,gene,0
20754,GMIP,gene,0
20755,LPAR2,gene,0
20756,PBX4,gene,0
20757,CILP2,gene,0
20758,NDUFA13,gene,0
20759,TSSK6,gene,0
20760,GATAD2A,gene,0
20761,MAU2,gene,0
20762,SUGP1,gene,0
20763,TM6SF2,gene,0
20764,HAPLN4,gene,0
20765,NCAN,gene,0
20766,RFXANK,gene,0
20767,NR2C2AP,gene,0
20768,2310045N01RIK,gene,0
20769,MEF2B,gene,0
20770,TMEM161A,gene,0
20771,SLC25A42,gene,0
20772,ARMC6,gene,0
20773,SUGP2,gene,0
20774,HOMER3,gene,0
20775,DDX49,gene,0
20776,COPE,gene,0
20777,LASS1,gene,0
20778,GDF1,gene,0
20779,UPF1,gene,0
20780,COMP,gene,0
20781,CRTC1,gene,0
20782,KLHL26,gene,0
20783,TMEM59L,gene,0
20784,CRLF1,gene,0
20785,2810428I15RIK,gene,0
20786,UBA52,gene,0
20787,2810422J05RIK,gene,0
20788,FKBP8,gene,0
20789,ELL,gene,0
20790,ISYNA1,gene,0
20791,SSBP4,gene,0
20792,LRRC25,gene,0
20793,GDF15,gene,0
20794,PGPEP1,gene,0
20795,LSM4,gene,0
20796,JUND,gene,0
20797,GM3336,gene,0
20798,PDE4C,gene,0
20799,RAB3A,gene,0
20800,MPV17L2,gene,0
20801,IFI30,gene,0
20802,PIK3R2,gene,0
20803,2010320M18RIK,gene,0
20804,MAST3,gene,0
20805,IL12RB1,gene,0
20806,ARRDC2,gene,0
20807,KCNN1,gene,0
20808,CCDC124,gene,0
20809,SLC5A5,gene,0
20810,RPL18A,gene,1
20811,SNORA68,gene,0
20812,MTAP1S,gene,0
20813,MIR1969,gene,0
20814,1700026F02RIK,gene,0
20815,HAUS8,gene,0
20816,MYO9B,gene,0
20817,USE1,gene,0
20818,OCEL1,gene,0
20819,NR2F6,gene,0
20820,USHBP1,gene,0
20821,5430437P03RIK,gene,0
20822,ANKLE1,gene,0
20823,ABHD8,gene,0
20824,MRPL34,gene,0
20825,DDA1,gene,0
20826,ANO8,gene,0
20827,GTPBP3,gene,0
20828,PLVAP,gene,0
20829,BST2,gene,0
20830,FAM125A,gene,0
20831,TMEM221,gene,0
20832,NXNL1,gene,0
20833,SLC27A1,gene,0
20834,PGLS,gene,0
20835,FAM129C,gene,0
20836,GLT25D1,gene,0
20837,UNC13A,gene,0
20838,JAK3,gene,0
20839,INSL3,gene,0
20840,B3GNT3,gene,0
20841,FCHO1,gene,0
20842,ZFP709,gene,0
20843,ZFP882,gene,0
20844,ZFP617,gene,0
20845,ZFP961,gene,0
20846,CYP4F18,gene,0
20847,OLFR372,gene,0
20848,OLFR373,gene,0
20849,OLFR374,gene,0
20850,TPM4,gene,0
20851,RAB8A,gene,0
20852,HSH2D,gene,0
20853,CIB3,gene,0
20854,FAM32A,gene,0
20855,AP1M1,gene,0
20856,KLF2,gene,0
20857,EPS15L1,gene,0
20858,CALR3,gene,0
20859,1700030K09RIK,gene,0
20860,CHERP,gene,0
20861,SLC35E1,gene,0
20862,MED26,gene,0
20863,9130011J15RIK,gene,0
20864,TMEM38A,gene,0
20865,NWD1,gene,1
20866,SIN3B,gene,0
20867,F2RL3,gene,0
20868,LARGE,gene,0
20869,MIR28B,gene,0
20870,ISX,gene,0
20871,HMGXB4,gene,0
20872,TOM1,gene,0
20873,HMOX1,gene,1
20874,MCM5,gene,0
20875,RASD2,gene,0
20876,1700007B14RIK,gene,0
20877,GM10649,gene,0
20878,NR3C2,gene,0
20879,ARHGAP10,gene,0
20880,0610038B21RIK,gene,0
20881,PRMT10,gene,0
20882,TMEM184C,gene,0
20883,1700092C02RIK,gene,0
20884,EDNRA,gene,0
20885,TTC29,gene,0
20886,POU4F2,gene,1
20887,RBMXL1,gene,0
20888,SLC10A7,gene,0
20889,LSM6,gene,0
20890,ZFP827,gene,0
20891,1700011L22RIK,gene,0
20892,MMAA,gene,0
20893,GM4890,gene,0
20894,SMAD1,gene,0
20895,OTUD4,gene,0
20896,ABCE1,gene,0
20897,ANAPC10,gene,0
20898,HHIP,gene,0
20899,GYPA,gene,0
20900,FREM3,gene,0
20901,SMARCA5,gene,0
20902,GAB1,gene,0
20903,USP38,gene,0
20904,INPP4B,gene,0
20905,IL15,gene,0
20906,ZFP330,gene,0
20907,RNF150,gene,0
20908,TBC1D9,gene,0
20909,UCP1,gene,0
20910,ELMOD2,gene,0
20911,4933434I20RIK,gene,0
20912,CLGN,gene,0
20913,SCOC,gene,0
20914,OLFR370,gene,0
20915,NDUFB7,gene,0
20916,TECR,gene,0
20917,DNAJB1,gene,0
20918,GIPC1,gene,0
20919,PTGER1,gene,0
20920,PKN1,gene,0
20921,DDX39,gene,0
20922,CD97,gene,0
20923,LPHN1,gene,0
20924,ASF1B,gene,0
20925,PRKACA,gene,0
20926,SAMD1,gene,0
20927,1700067K01RIK,gene,0
20928,MIR1199,gene,0
20929,PALM3,gene,1
20930,IL27RA,gene,0
20931,RLN3,gene,0
20932,RFX1,gene,0
20933,MIR709,gene,0
20934,DCAF15,gene,0
20935,PODNL1,gene,0
20936,CC2D1A,gene,0
20937,4930432K21RIK,gene,0
20938,NANOS3,gene,0
20939,MIR181D,gene,0
20940,MIR181C,gene,0
20941,MIR23A,gene,0
20942,MIR27A,gene,0
20943,MIR24-2,gene,0
20944,MIR3074-2,gene,0
20945,ZSWIM4,gene,0
20946,D8ERTD738E,gene,0
20947,MRI1,gene,0
20948,CCDC130,gene,0
20949,CACNA1A,gene,0
20950,IER2,gene,0
20951,NACC1,gene,0
20952,TRMT1,gene,0
20953,LYL1,gene,0
20954,NFIX,gene,0
20955,DAND5,gene,0
20956,GADD45GIP1,gene,0
20957,RAD23A,gene,0
20958,CALR,gene,0
20959,FARSA,gene,0
20960,SYCE2,gene,0
20961,GCDH,gene,0
20962,KLF1,gene,0
20963,DNASE2A,gene,0
20964,MAST1,gene,0
20965,RTBDN,gene,0
20966,RNASEH2A,gene,0
20967,PRDX2,gene,0
20968,JUNB,gene,0
20969,HOOK2,gene,0
20970,BEST2,gene,0
20971,ASNA1,gene,0
20972,2310036O22RIK,gene,0
20973,TNPO2,gene,0
20974,FBXW9,gene,0
20975,GM5741,gene,0
20976,DHPS,gene,0
20977,WDR83,gene,0
20978,BC056474,gene,0
20979,MAN2B1,gene,0
20980,ZFP791,gene,0
20981,GM6531,gene,0
20982,OLFR371,gene,0
20983,VPS35,gene,0
20984,ORC6,gene,0
20985,MYLK3,gene,0
20986,4921524J17RIK,gene,0
20987,GPT2,gene,0
20988,DNAJA2,gene,0
20989,NETO2,gene,0
20990,ITFG1,gene,0
20991,PHKB,gene,0
20992,ABCC12,gene,0
20993,LONP2,gene,0
20994,SIAH1A,gene,0
20995,GM10638,gene,0
20996,N4BP1,gene,0
20997,GM10637,gene,0
20998,CBLN1,gene,0
20999,GM2694,gene,0
21000,4933402J07RIK,gene,0
21001,ZFP423,gene,0
21002,TMEM188,gene,0
21003,HEATR3,gene,0
21004,PAPD5,gene,0
21005,ADCY7,gene,0
21006,BRD7,gene,0
21007,NKD1,gene,0
21008,SNX20,gene,0
21009,NOD2,gene,0
21010,CYLD,gene,0
21011,SALL1,gene,0
21012,TOX3,gene,1
21013,CHD9,gene,0
21014,RBL2,gene,0
21015,AKTIP,gene,0
21016,RPGRIP1L,gene,0
21017,FTO,gene,0
21018,IRX3,gene,0
21019,4933436C20RIK,gene,0
21020,IRX5,gene,0
21021,IRX6,gene,0
21022,MMP2,gene,0
21023,LPCAT2,gene,0
21024,CAPNS2,gene,0
21025,SLC6A2,gene,0
21026,CES1A,gene,0
21027,CES1B,gene,0
21028,CES1C,gene,0
21029,CES1D,gene,0
21030,CES1E,gene,0
21031,CES1F,gene,0
21032,CES1G,gene,0
21033,CES5A,gene,0
21034,GNAO1,gene,0
21035,4930488L21RIK,gene,0
21036,AMFR,gene,0
21037,NUDT21,gene,0
21038,OGFOD1,gene,0
21039,BBS2,gene,0
21040,MT4,gene,0
21041,MT3,gene,0
21042,MT2,gene,0
21043,MT1,gene,1
21044,NUP93,gene,0
21045,MIR138-2_LOC1,gene,0
21046,SLC12A3,gene,0
21047,HERPUD1,gene,0
21048,9330175E14RIK,gene,0
21049,NLRC5,gene,0
21050,CPNE2,gene,0
21051,FAM192A,gene,0
21052,RSPRY1,gene,0
21053,ARL2BP,gene,0
21054,PLLP,gene,0
21055,CCL22,gene,0
21056,CX3CL1,gene,0
21057,CCL17,gene,0
21058,CIAPIN1,gene,0
21059,COQ9,gene,0
21060,POLR2C,gene,0
21061,DOK4,gene,0
21062,CCDC102A,gene,0
21063,GPR114,gene,0
21064,GPR56,gene,0
21065,GPR97,gene,0
21066,CCDC135,gene,0
21067,KATNB1,gene,0
21068,KIFC3,gene,0
21069,CNGB1_LOC2,gene,0
21070,TEPP,gene,0
21071,ZFP319,gene,0
21072,AA960436,gene,0
21073,MMP15,gene,0
21074,GTL3,gene,0
21075,CSNK2A2,gene,0
21076,CCDC113,gene,0
21077,PRSS54,gene,0
21078,GINS3,gene,0
21079,NDRG4,gene,0
21080,SETD6,gene,0
21081,CNOT1,gene,0
21082,4930513N10RIK,gene,0
21083,SLC38A7,gene,0
21084,GOT2,gene,0
21085,MIR1186B,gene,0
21086,CDH8,gene,0
21087,CDH11,gene,0
21088,4933400L20RIK,gene,0
21089,CDH5,gene,0
21090,BEAN1,gene,0
21091,TK2,gene,0
21092,CKLF,gene,0
21093,CMTM2A,gene,0
21094,CMTM1,gene,0
21095,CMTM2B,gene,0
21096,CMTM3,gene,0
21097,CMTM4,gene,0
21098,DYNC1LI2,gene,0
21099,CCDC79,gene,0
21100,NAE1,gene,0
21101,CAR7,gene,0
21102,PDP2,gene,0
21103,CDH16,gene,0
21104,RRAD,gene,0
21105,FAM96B,gene,0
21106,CES2A,gene,0
21107,CES2B,gene,0
21108,CES2C,gene,0
21109,CES2D-PS,gene,0
21110,CES2E,gene,0
21111,CES2F,gene,0
21112,CES2G,gene,0
21113,CES3A,gene,0
21114,CES3B,gene,0
21115,CES4A,gene,0
21116,CBFB,gene,0
21117,D230025D16RIK,gene,0
21118,B3GNT9-PS,gene,0
21119,TRADD,gene,0
21120,FBXL8,gene,0
21121,HSF4,gene,0
21122,NOL3,gene,0
21123,4931428F04RIK,gene,0
21124,EXOC3L,gene,0
21125,E2F4,gene,0
21126,ELMO3,gene,0
21127,MIR328,gene,0
21128,LRRC29,gene,0
21129,TMEM208,gene,0
21130,FHOD1,gene,0
21131,SLC9A5,gene,0
21132,PLEKHG4,gene,0
21133,KCTD19,gene,0
21134,LRRC36,gene,0
21135,TPPP3,gene,1
21136,ZDHHC1,gene,0
21137,HSD11B2,gene,0
21138,ATP6V0D1,gene,0
21139,AGRP,gene,0
21140,FAM65A,gene,0
21141,MIR1966,gene,0
21142,CTCF,gene,0
21143,RLTPR,gene,0
21144,ACD,gene,0
21145,PARD6A,gene,0
21146,E130303B06RIK,gene,0
21147,4933405L10RIK,gene,0
21148,GFOD2,gene,0
21149,RANBP10,gene,0
21150,TSNAXIP1,gene,0
21151,CENPT,gene,0
21152,THAP11,gene,0
21153,NUTF2,gene,0
21154,NUTF2-PS1,gene,0
21155,EDC4,gene,0
21156,NRN1L,gene,1
21157,PSKH1,gene,0
21158,CTRL,gene,0
21159,PSMB10,gene,0
21160,LCAT,gene,0
21161,SLC12A4,gene,0
21162,DPEP3,gene,0
21163,DPEP2,gene,0
21164,DDX28,gene,0
21165,DUS2L,gene,0
21166,NFATC3,gene,0
21167,ESRP2,gene,0
21168,1810019D21RIK,gene,0
21169,PLA2G15,gene,0
21170,SLC7A6,gene,0
21171,SLC7A6OS,gene,0
21172,PRMT7,gene,0
21173,SMPD3,gene,0
21174,ZFP90,gene,0
21175,CDH3,gene,0
21176,1110028F18RIK,gene,0
21177,CDH1,gene,1
21178,TMCO7,gene,0
21179,HAS3,gene,0
21180,CHTF8,gene,0
21181,CIRH1A,gene,0
21182,SNTB2,gene,0
21183,VPS4A,gene,0
21184,PDF,gene,0
21185,COG8,gene,0
21186,NIP7,gene,0
21187,TMED6,gene,0
21188,TERF2,gene,0
21189,CYB5B,gene,0
21190,NFAT5,gene,0
21191,NQO1,gene,0
21192,NOB1,gene,0
21193,WWP2,gene,0
21194,MIR140,gene,0
21195,PSMD7,gene,0
21196,ZFHX3,gene,0
21197,MIR3108,gene,0
21198,GM1943,gene,0
21199,PMFBP1,gene,0
21200,DHX38,gene,0
21201,TXNL4B,gene,0
21202,HP,gene,0
21203,DHODH,gene,0
21204,PKD1L3,gene,0
21205,2400003C14RIK,gene,0
21206,ZFP821,gene,0
21207,ATXN1L,gene,0
21208,AP1G1,gene,0
21209,SNORD71,gene,0
21210,PHLPP2,gene,0
21211,MARVELD3,gene,0
21212,TAT,gene,0
21213,CHST4,gene,0
21214,ZFP612,gene,0
21215,CALB2,gene,0
21216,FTSJD1,gene,0
21217,HYDIN,gene,0
21218,VAC14,gene,0
21219,MTSS1L,gene,0
21220,IL34,gene,0
21221,SF3B3,gene,0
21222,SNORD111,gene,0
21223,COG4,gene,0
21224,FUK,gene,0
21225,ST3GAL2,gene,0
21226,DDX19A,gene,0
21227,DDX19B,gene,0
21228,MIR3473D,gene,0
21229,AARS,gene,0
21230,EXOSC6,gene,0
21231,CLEC18A,gene,0
21232,PDPR,gene,0
21233,9430091E24RIK,gene,0
21234,GLG1,gene,0
21235,RFWD3,gene,0
21236,MLKL,gene,0
21237,FA2H,gene,0
21238,WDR59,gene,0
21239,ZNRF1,gene,0
21240,LDHD,gene,0
21241,ZFP1,gene,0
21242,CTRB1,gene,0
21243,BCAR1,gene,0
21244,CFDP1,gene,0
21245,TMEM170,gene,0
21246,CHST5,gene,0
21247,TMEM231,gene,0
21248,GABARAPL2,gene,0
21249,ADAT1,gene,0
21250,KARS,gene,0
21251,TERF2IP,gene,0
21252,CNTNAP4,gene,0
21253,GM10280,gene,0
21254,MON1B,gene,0
21255,SYCE1L,gene,0
21256,ADAMTS18,gene,0
21257,NUDT7,gene,0
21258,VAT1L,gene,1
21259,4933408N05RIK,gene,0
21260,CLEC3A,gene,0
21261,WWOX,gene,0
21262,MAF,gene,0
21263,DYNLRB2,gene,0
21264,CDYL2,gene,0
21265,2310061C15RIK,gene,0
21266,CENPN,gene,0
21267,ATMIN,gene,0
21268,1700030J22RIK,gene,0
21269,GCSH,gene,0
21270,PKD1L2,gene,0
21271,BCMO1,gene,0
21272,GAN,gene,0
21273,4933407C03RIK,gene,0
21274,PLCG2,gene,0
21275,SDR42E1,gene,0
21276,HSD17B2,gene,0
21277,MPHOSPH6,gene,0
21278,CDH13,gene,0
21279,HSBP1,gene,0
21280,MLYCD,gene,0
21281,OSGIN1,gene,0
21282,NECAB2,gene,1
21283,SLC38A8,gene,0
21284,MBTPS1,gene,0
21285,HSDL1,gene,0
21286,LRRC50,gene,0
21287,TAF1C,gene,0
21288,ADAD2,gene,0
21289,KCNG4,gene,0
21290,WFDC1,gene,0
21291,ATP2C2,gene,0
21292,4632415K11RIK,gene,0
21293,COTL1,gene,0
21294,KLHL36,gene,0
21295,USP10,gene,0
21296,CRISPLD2,gene,0
21297,ZDHHC7,gene,0
21298,6430548M08RIK,gene,0
21299,FAM92B,gene,0
21300,GSE1,gene,0
21301,GINS2,gene,0
21302,1190005I06RIK,gene,0
21303,COX4NB,gene,0
21304,COX4I1,gene,1
21305,IRF8,gene,0
21306,1110050K14RIK,gene,0
21307,FOXF1A,gene,0
21308,MTHFSD,gene,0
21309,FOXC2,gene,0
21310,FOXL1,gene,0
21311,1700018B08RIK,gene,0
21312,1700030M09RIK,gene,0
21313,FBXO31,gene,0
21314,MAP1LC3B,gene,0
21315,ZCCHC14,gene,0
21316,JPH3,gene,0
21317,KLHDC4,gene,0
21318,SLC7A5,gene,0
21319,BC048644,gene,0
21320,CAR5A,gene,0
21321,BANP,gene,0
21322,ZFPM1,gene,0
21323,TRHR2,gene,0
21324,ZC3H18,gene,0
21325,IL17C,gene,0
21326,CYBA,gene,0
21327,MVD,gene,0
21328,9330133O14RIK,gene,0
21329,LOC319574,gene,0
21330,SNAI3,gene,0
21331,RNF166,gene,0
21332,CTU2,gene,0
21333,FAM38A,gene,0
21334,CDT1,gene,0
21335,APRT,gene,0
21336,GALNS,gene,0
21337,TRAPPC2L,gene,0
21338,PABPN1L,gene,0
21339,CBFA2T3,gene,0
21340,ACSF3,gene,0
21341,CDH15,gene,0
21342,ANKRD11,gene,0
21343,2810013P06RIK,gene,0
21344,SPG7,gene,0
21345,RPL13,gene,0
21346,SNORD68,gene,0
21347,CPNE7,gene,0
21348,SULT5A1,gene,0
21349,DPEP1,gene,0
21350,CHMP1A,gene,0
21351,4732415M23RIK,gene,0
21352,CDK10,gene,0
21353,SPATA2L,gene,0
21354,4933417D19RIK,gene,0
21355,1300018I17RIK,gene,0
21356,ZFP276,gene,0
21357,FANCA,gene,0
21358,SPIRE2,gene,0
21359,TCF25,gene,0
21360,MC1R,gene,0
21361,TUBB3,gene,1
21362,DEF8,gene,0
21363,AFG3L1,gene,0
21364,DBNDD1,gene,0
21365,GAS8,gene,0
21366,RHOU,gene,0
21367,6030466F02RIK,gene,0
21368,RAB4A,gene,0
21369,1700054N08RIK,gene,0
21370,ACTA1,gene,0
21371,NUP133,gene,0
21372,ABCB10,gene,0
21373,TAF5L,gene,0
21374,MIR1967,gene,0
21375,URB2,gene,0
21376,GALNT2,gene,0
21377,PGBD5,gene,0
21378,COG2,gene,0
21379,AGT,gene,0
21380,CAPN9,gene,0
21381,2310022B05RIK,gene,0
21382,TTC13,gene,0
21383,ARV1,gene,0
21384,FAM89A,gene,0
21385,TRIM67,gene,0
21386,2810004N23RIK,gene,0
21387,GNPAT,gene,0
21388,EXOC8,gene,0
21389,GM505,gene,0
21390,EGLN1,gene,0
21391,TSNAX_LOC1,gene,0
21392,DISC1,gene,0
21393,SIPA1L2,gene,0
21394,4930567H12RIK,gene,0
21395,4933403G14RIK,gene,0
21396,NTPCR,gene,0
21397,PCNXL2,gene,0
21398,BC021891,gene,0
21399,KCNK1,gene,1
21400,SLC35F3,gene,0
21401,1810063B05RIK,gene,0
21402,GM17296,gene,0
21403,IRF2BP2,gene,0
21404,TOMM20,gene,0
21405,RBM34,gene,0
21406,PARD3,gene,0
21407,NRP1,gene,1
21408,MIR1903,gene,0
21409,ITGB1,gene,0
21410,CCDC7,gene,0
21411,1700008F21RIK,gene,0
21412,CSPRS,gene,0
21413,AY761185_LOC2,gene,0
21414,GM6040_LOC2,gene,0
21415,GM15056_LOC1,gene,0
21416,DEFB33,gene,0
21417,DEFB48-PS,gene,0
21418,TSNAX_LOC2,gene,0
21419,MIR101C,gene,0
21420,4930433N12RIK,gene,0
21421,ALKBH8,gene,0
21422,CWF19L2,gene,0
21423,GUCY1A2,gene,0
21424,AASDHPPT,gene,0
21425,KBTBD3,gene,0
21426,8430410K20RIK,gene,0
21427,GRIA4,gene,0
21428,CASP1,gene,0
21429,CASP4,gene,0
21430,CASP12,gene,0
21431,PDGFD,gene,0
21432,DDI1,gene,0
21433,DYNC2H1,gene,0
21434,DCUN1D5,gene,0
21435,MMP13,gene,0
21436,MMP12,gene,0
21437,MMP1B,gene,0
21438,MMP3,gene,0
21439,MMP1A,gene,0
21440,MMP10,gene,0
21441,MMP8,gene,0
21442,MMP27,gene,0
21443,MMP20,gene,0
21444,MMP7,gene,0
21445,TMEM123,gene,0
21446,BIRC2,gene,0
21447,BIRC3,gene,0
21448,YAP1,gene,0
21449,9230110C19RIK,gene,0
21450,AK129341,gene,0
21451,1700128F08RIK,gene,0
21452,MIR1899,gene,0
21453,TRPC6,gene,0
21454,PGR,gene,0
21455,ARHGAP42,gene,0
